scorer,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo,Eduardo
labeled-data/A1ENBX90_2020-12-06_10-01-49/img33630.png,1306.2638646388768,424.49659684279266,1290.0541062878883,464.8680704716695,1316.6625775432844,469.1498934323079,1324.920378967373,570.6902664988769
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34497.png,888.2777415639553,492.3821856928664,847.0887897064707,471.8966752452286,839.2432750669498,499.57390744576054,706.7412500439308,460.12840328594734
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34586.png,1133.325606304164,882.9878166262774,1127.8292704126611,836.6124825417228,1095.1947760568635,852.0709272365743,1057.407466802782,704.0133791592184
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34892.png,1343.109267032858,453.78595025455866,1309.6724849380587,436.00042786370796,1308.4867834453353,467.5400875701499,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34933.png,1380.5077304689962,153.87217679418734,1365.9003313315386,201.06531246905024,1398.8606165647761,202.56350725237922,1372.2676591606867,332.9064534020006
labeled-data/A1ENBX90_2020-12-06_10-01-49/img34950.png,1491.1593396501485,93.56593613972422,1446.1603058029418,122.62781216604512,1473.6597153762348,146.06480896146522,1386.474087297272,225.4381047752879
labeled-data/A1ENBX90_2020-12-06_10-01-49/img35185.png,,,,,,,1238.9153571891115,424.9418000500043
labeled-data/A1ENBX90_2020-12-06_10-01-49/img35441.png,459.5621534749293,647.4742562043283,512.0610262966703,638.0994574861603,485.8115898857998,610.912541203473,565.4973789902281,550.6013361165919
labeled-data/A1ENBX90_2020-12-06_10-01-49/img36515.png,,,,,,,1348.9670346589128,811.2982210876179
labeled-data/A1ENBX90_2020-12-06_10-01-49/img36831.png,752.0902133916394,455.0555151949168,777.6880680476302,492.59903535703654,790.1213117376828,472.85211890812946,920.060897753331,505.76364632297464
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37496.png,1535.3110586634198,687.9700057020633,1496.9724843299482,653.0970652066457,1486.7921849306647,684.7209739788877,1376.1085042278173,649.8480334834701
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37583.png,1248.4305739917204,795.9520966762265,1275.6640318283278,764.1797292001846,1243.891664352286,749.9956365769517,1345.7334493870985,662.0542623129073
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37903.png,1032.4027565481954,241.19521327043745,1026.3390569517633,293.5345150501671,1061.444686194265,285.2368208655758,1085.6994845799932,415.44679114685437
labeled-data/A1ENBX90_2020-12-06_10-01-49/img37993.png,1098.3946175939539,103.0114780198507,1066.7995512757025,150.04504265270228,1100.9078615056328,157.22573954321396,1097.317513060377,282.1698654381173
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38051.png,901.0043813819457,94.3058566737939,931.8681894811177,125.37962265119155,945.5154515657855,101.23446665524065,1064.5615685197347,163.38199861003596
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38407.png,647.9786732332734,714.423173385988,605.3022845531211,702.8343264599122,602.5430352850078,733.0021184579508,503.2100616329295,690.5096797290062
labeled-data/A1ENBX90_2020-12-06_10-01-49/img38676.png,853.6984518007492,462.0915343406714,807.9414555039887,464.770998087779,811.8575948266844,493.21453632630585,695.8162033173321,473.4277271168958
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39241.png,1232.4777161533127,502.31017437153315,1224.5080291106337,550.4031134221824,1251.4400749789972,547.3801286818559,1273.9750521341587,645.2149075506053
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39403.png,1249.482726711735,277.19869557598975,1225.0528434326886,319.69999936282386,1257.84912509497,323.7158705867767,,
labeled-data/A1ENBX90_2020-12-06_10-01-49/img39901.png,1344.2447945141912,261.6362637520941,1345.496983941086,290.68705845605314,1375.2990923011819,278.1651641871053,1413.1152129934044,360.05835270602415
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40449.png,763.8827472121815,387.87557460465644,794.1945964009249,357.8762187065187,755.1329350752246,353.5013126380403,829.8188315299633,246.0036206697135
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40575.png,708.809429443489,491.5336326998741,,,,,830.2252622983631,375.5077550418285
labeled-data/A1ENBX90_2020-12-06_10-01-49/img40668.png,368.1837054002745,570.7391129678481,356.3156091506788,614.2554658830325,386.1177175107747,601.3324277445838,426.2055092871868,679.3981275197021
labeled-data/A1ENBX91_2020-12-06_10-29-34/img00150.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img00549.png,1108.8116304089017,295.4786441307068,1094.1170354212115,254.4562331234048,1068.0953567971767,284.763835285516,953.9061082470001,173.94209808668512
labeled-data/A1ENBX91_2020-12-06_10-29-34/img00902.png,1372.036018942251,508.6414729808087,1316.849041870944,481.9526889873078,1315.265808922177,518.1408706734107,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img02155.png,1487.4141692027063,410.0974902619601,1491.668108236767,363.5280524153993,1459.875511245365,383.90218147326965,1363.3782626306165,335.7655029299496
labeled-data/A1ENBX91_2020-12-06_10-29-34/img02375.png,1260.7099877801263,405.11512699502066,1312.7304989538993,412.36647097681936,1296.651431863824,370.75006203780094,1430.958933439747,330.3947563999649
labeled-data/A1ENBX91_2020-12-06_10-29-34/img02689.png,1312.1397714377188,424.3230096521889,1366.7875811556216,413.8138154756691,1331.8445105186934,383.3371523637617,1421.9608505823505,304.25546618545025
labeled-data/A1ENBX91_2020-12-06_10-29-34/img03800.png,1422.306342625511,640.3941437602712,1404.022629365796,595.2023241938064,1376.4245716152834,625.5601877193706,1276.036636547793,503.7837578952325
labeled-data/A1ENBX91_2020-12-06_10-29-34/img04856.png,1437.515805881983,187.470355289376,1439.9306359351526,239.56168929346902,1479.602843951515,221.27797603375424,1409.5727724095887,374.4471965491006
labeled-data/A1ENBX91_2020-12-06_10-29-34/img05042.png,1452.8469838838791,416.3115310863877,1500.595279164154,382.88772439019533,1469.341849526156,368.12916039447407,1457.2415073784289,324.5984331979797
labeled-data/A1ENBX91_2020-12-06_10-29-34/img05279.png,1303.0498147517458,402.21627478856703,1350.6438107424433,412.83642265425993,1342.5803651407136,369.37248416688726,1485.7556919226472,357.1789810618325
labeled-data/A1ENBX91_2020-12-06_10-29-34/img06296.png,1492.9958889480883,327.14037880853687,1440.6555327341605,328.46545111775026,1470.8009277687645,370.86776501257793,1314.4423952815873,441.75913355549307
labeled-data/A1ENBX91_2020-12-06_10-29-34/img06347.png,1369.440165734783,320.6355531504599,1362.1476988192503,363.4787962792155,1405.5986475243003,349.80542081259136,1302.8964051305456,455.8500438759652
labeled-data/A1ENBX91_2020-12-06_10-29-34/img07076.png,1053.2718219930666,437.5421137774957,1082.2634902756831,471.16011210521066,1105.395140501175,435.6915817594563,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img08351.png,424.27574267448654,372.76007416843396,,,445.0655591608185,348.40628914158793,597.920209898421,370.1860968891738
labeled-data/A1ENBX91_2020-12-06_10-29-34/img09738.png,485.9021961423529,697.8503756993289,510.0276505997549,670.3322792088547,475.34730981723953,659.7773928837414,594.0897809747648,536.8883592413501
labeled-data/A1ENBX91_2020-12-06_10-29-34/img09861.png,349.6495828543743,578.8598618477132,365.1864658430731,613.2929538767215,385.97229578741343,584.528724559806,524.9644111728003,600.2755654267305
labeled-data/A1ENBX91_2020-12-06_10-29-34/img10274.png,353.8361537578875,849.162210374347,379.16788093815956,809.7573014272571,339.0593129027287,804.8316878088708,367.55750598053487,682.3950064375558
labeled-data/A1ENBX91_2020-12-06_10-29-34/img11181.png,324.269942118122,544.481663263223,337.9912943407694,596.2485830123018,359.8207183313448,567.9742814626042,425.3817470535801,644.0596593047441
labeled-data/A1ENBX91_2020-12-06_10-29-34/img11202.png,333.29372223988764,588.1059679800371,359.69007648238977,616.6818377104523,373.2515061849597,582.7782634540275,420.58982866197863,645.6569654352779
labeled-data/A1ENBX91_2020-12-06_10-29-34/img11874.png,694.13567261401,608.9925801765328,647.0910364220761,632.3504065375629,681.3053172889371,652.4183981998564,561.22635078505,742.5598689452402
labeled-data/A1ENBX91_2020-12-06_10-29-34/img11917.png,594.0818602408062,604.4106628998674,590.6001185179766,655.1860630244657,631.8007289047935,636.326628692472,610.3299882806776,754.1255569815403
labeled-data/A1ENBX91_2020-12-06_10-29-34/img12189.png,573.2724574947001,646.2024383051878,550.2436146035436,690.6152067381324,594.6563830364881,695.2209753163636,544.6508956156913,804.7724707842934
labeled-data/A1ENBX91_2020-12-06_10-29-34/img13570.png,1521.3196316871717,347.38291447845774,1478.2387893857297,332.4415818883622,1471.5151897201865,380.5028683865028,1353.229640048597,293.34509494427886
labeled-data/A1ENBX91_2020-12-06_10-29-34/img14417.png,,,,,1229.6679574368113,500.21922199915133,1251.1341288460678,621.2440159789252
labeled-data/A1ENBX91_2020-12-06_10-29-34/img14458.png,1077.5525212368339,468.0356829843828,1107.476309350759,500.6553078653284,1126.6167503966033,456.17400120949344,1224.034812320491,560.9997405169853
labeled-data/A1ENBX91_2020-12-06_10-29-34/img14907.png,532.0938867157572,521.7033961149538,572.5497150804991,535.5938092873973,568.5562212934216,499.47873503904407,706.2449418652684,499.82599536835517
labeled-data/A1ENBX91_2020-12-06_10-29-34/img15038.png,598.4687143082144,773.0264797844568,570.8615181279829,720.6769851408102,542.993876700768,760.2646626822743,536.7431907731684,631.6047106725159
labeled-data/A1ENBX91_2020-12-06_10-29-34/img15893.png,1483.7593958823677,774.3338235400158,1486.0622801714833,739.5346831711572,1450.4955117062527,755.3989971628428,1370.1504376193293,680.4273197505224
labeled-data/A1ENBX91_2020-12-06_10-29-34/img16706.png,1072.8607531811272,496.34068965793523,1119.2200071441575,519.7807618864338,1123.3871310958905,476.80729613418646,1248.4008496478825,559.6288846748812
labeled-data/A1ENBX91_2020-12-06_10-29-34/img16820.png,,,,,,,1254.3836288006337,546.623985342181
labeled-data/A1ENBX91_2020-12-06_10-29-34/img17251.png,1513.7363628034336,637.9136997817211,1472.284445599352,606.0845490714441,1467.5964311536522,651.7310055164149,1335.3450762644397,582.3977392405404
labeled-data/A1ENBX91_2020-12-06_10-29-34/img17417.png,1417.6658891372824,650.6781670285218,1458.6106234919753,665.7382992049606,1462.6109711013419,624.7935648502677,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img18334.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img18773.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img18855.png,,,,,1260.7229574965047,524.7753706491962,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img18947.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img19745.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img19784.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20082.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20165.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20263.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20487.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20505.png,1008.1955738626472,295.26672394552986,981.6598585669346,248.76353971442973,963.794228466851,291.8512358381609,855.5495284486971,223.01601398195623
labeled-data/A1ENBX91_2020-12-06_10-29-34/img20747.png,1000.8469764271744,127.94655362645949,964.2886883374636,120.9830701808003,987.2101546794252,159.2822291319259,841.2671474641511,215.28024184076867
labeled-data/A1ENBX91_2020-12-06_10-29-34/img21387.png,462.6786898482395,694.051439080963,503.98439217682164,667.0016871135729,464.50637579198207,649.0903648648956,587.6924084002314,545.2778032603173
labeled-data/A1ENBX91_2020-12-06_10-29-34/img22455.png,610.4531468979967,840.9383547018829,638.999316731826,799.6143755138633,601.753361805782,792.5458001264388,664.0111988719431,704.1886077836338
labeled-data/A1ENBX91_2020-12-06_10-29-34/img23456.png,444.3280093433399,858.6444358637922,500.4585205854404,864.4913641181777,491.80506676894987,825.2000062487073,644.7607099036737,843.2085452722145
labeled-data/A1ENBX91_2020-12-06_10-29-34/img23547.png,548.591307691444,737.6023622071355,507.5437660024154,752.5756793012465,543.9444161794785,769.8724421513404,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img23794.png,,,567.6519519689843,856.4207737156233,550.8737950054275,821.8158249782873,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img23948.png,,,545.1434078584703,813.0729978820978,579.5610187865726,788.6391214216892,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img25734.png,1352.9834199097745,645.0912966356896,1406.0594197160588,664.172337888362,1424.921138655482,618.3339744192983,1482.6029070399977,712.2039244899169
labeled-data/A1ENBX91_2020-12-06_10-29-34/img27715.png,671.8936930714794,452.35075636807557,703.3130137664652,487.5236585124295,716.0914628107357,455.5775359017531,818.9081811712726,547.1185571585577
labeled-data/A1ENBX91_2020-12-06_10-29-34/img27871.png,393.4356244429037,137.71361592552262,426.979053184114,152.08937110032684,425.3817470535801,102.57288105377847,538.7904823214815,172.85435079726653
labeled-data/A1ENBX91_2020-12-06_10-29-34/img28815.png,,,1422.100772506685,706.3545983955631,1398.1411805486775,683.9923125680897,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img29872.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img30039.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img30370.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img30558.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img31012.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img31800.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img33286.png,,,529.2066455382785,728.7168842230367,556.3608497573534,767.0522313558483,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img33728.png,911.9817518853883,497.76128818225925,864.1432479858709,479.1574255546691,872.1163319691237,521.9463095981264,706.2761851174633,502.01359963999414
labeled-data/A1ENBX91_2020-12-06_10-29-34/img34051.png,1397.4146171285506,509.8469232450042,1351.8001451875953,537.7602568208126,1384.4791698617125,566.0139969036431,1321.8443725696545,624.9043226184585
labeled-data/A1ENBX91_2020-12-06_10-29-34/img34374.png,1029.6762925097119,380.45927807674457,1014.5978834738356,422.2675940398559,1061.546566153723,403.0768916305589,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img35014.png,,,416.9280084700232,360.48285348023273,374.4959946786097,348.75367893626475,452.80548354568987,238.0164722123319
labeled-data/A1ENBX91_2020-12-06_10-29-34/img36498.png,1348.7633684577177,96.53438946424745,1324.089608217193,152.79056281264383,1385.609517083568,145.55292647542325,1365.5415254212746,262.67104175044733
labeled-data/A1ENBX91_2020-12-06_10-29-34/img37297.png,800.133113964746,82.13423468209405,809.1801593862718,134.15474585586702,839.1999010122436,103.10693088654007,939.7454739923818,153.48252471094474
labeled-data/A1ENBX91_2020-12-06_10-29-34/img37485.png,1120.2542763428623,550.9237079091328,1120.8756895637348,501.521356849771,1078.9302971548427,526.37788568467,1071.473338504373,403.9594811727924
labeled-data/A1ENBX91_2020-12-06_10-29-34/img38370.png,349.3734758544956,731.9176192320158,367.93591122063106,777.0386159681606,391.92428923225236,746.1964156675047,483.8797382768006,805.8817847678481
labeled-data/A1ENBX91_2020-12-06_10-29-34/img39416.png,684.414239636836,324.63864228874206,634.1094686427514,324.63864228874206,653.6108776624845,368.2952056624631,539.9265273542669,380.4835862997964
labeled-data/A1ENBX91_2020-12-06_10-29-34/img39705.png,1018.8144451880432,662.0589846316125,986.0417516093094,686.5522608851927,1016.3996151348734,704.1460227011446,908.422214185992,763.4818468647472
labeled-data/A1ENBX91_2020-12-06_10-29-34/img39896.png,787.7071581431042,341.5556119997261,835.5811068320113,320.0688791236025,800.1468455977022,292.17382240723146,896.6486634273099,211.50433406529368
labeled-data/A1ENBX91_2020-12-06_10-29-34/img40043.png,833.8925637614693,525.1388973834066,833.8925637614693,480.31489961311996,795.237006051314,496.76407310680315,806.34019815955,382.0310879883631
labeled-data/A1ENBX91_2020-12-06_10-29-34/img40655.png,460.30117885743346,619.6627934846962,414.4628153883698,589.8349588828173,414.6821377016189,635.2346777253829,363.08680796276104,669.6165573932852
labeled-data/A1ENBX91_2020-12-06_10-29-34/img40781.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img41168.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img41504.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img41594.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img42131.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img42513.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img42589.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img42593.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img42986.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43001.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43373.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43570.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43659.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43784.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43856.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img43933.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img44244.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img44266.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img44429.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img44918.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img45174.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img45685.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img45689.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img45827.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img46000.png,,,,,,,,
labeled-data/A1ENBX91_2020-12-06_10-29-34/img46215.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img00640.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img00820.png,772.1495789718385,297.16157734770496,806.3364445495433,268.0830939827606,775.2931987950757,244.5059453084814,831.4854031354412,139.9805861858436
labeled-data/A1ENBX93_2020-12-06_11-23-05/img01169.png,1268.5601479307106,854.7351903540068,1311.0812614118815,823.9752359208194,1280.321306978694,805.8811450777679,1311.985965954034,679.2225091764076
labeled-data/A1ENBX93_2020-12-06_11-23-05/img01935.png,1265.951952131604,506.9525084001962,1311.1254948386313,478.38120788464045,1287.187378190463,457.9179791370127,1392.2062125179114,378.76775473581085
labeled-data/A1ENBX93_2020-12-06_11-23-05/img02315.png,1414.0190913814804,407.82933200577554,1420.0527396032605,363.6884318569628,1386.708894167107,373.8503657041715,1356.5406530582063,270.3256646357328
labeled-data/A1ENBX93_2020-12-06_11-23-05/img03013.png,929.0627604546668,402.2481274393688,952.7655625375783,440.2297259577692,971.6135738324235,417.95480351840655,1107.5477158982776,483.9228430503651
labeled-data/A1ENBX93_2020-12-06_11-23-05/img03042.png,946.4597650249527,394.9739373832734,958.2140702506471,436.2819243192852,982.0585179941986,409.7507782384321,1089.1906141940992,480.94828417692406
labeled-data/A1ENBX93_2020-12-06_11-23-05/img03179.png,903.6794445540252,579.7266676180578,924.4282492303628,532.7688465084517,892.2129998644702,531.1307829813725,917.8759951220457,373.33066320606827
labeled-data/A1ENBX93_2020-12-06_11-23-05/img03503.png,,,,,,,1524.3283648608494,299.04153510943854
labeled-data/A1ENBX93_2020-12-06_11-23-05/img03903.png,1134.0181565328128,487.8793261970818,,,,,1287.8727592770624,526.6582527084398
labeled-data/A1ENBX93_2020-12-06_11-23-05/img04411.png,795.9441663005409,484.211434660882,,,,,630.3581044048935,540.8811219540502
labeled-data/A1ENBX93_2020-12-06_11-23-05/img04516.png,1301.7315055059235,434.14855790145174,1261.1431699102602,441.34507130493813,1276.1119177895118,470.7068459911626,1135.9238366895972,493.1599678100401
labeled-data/A1ENBX93_2020-12-06_11-23-05/img05479.png,543.0649439840831,434.0404502778795,566.1212021643958,469.02235924111227,584.1421855696975,446.76114444632776,692.5331004633508,489.16345834115543
labeled-data/A1ENBX93_2020-12-06_11-23-05/img05541.png,401.73870458951046,185.16774515315183,425.7956208240221,217.55205546884056,443.6840969984025,191.02776321027648,518.939065732003,286.0217401362967
labeled-data/A1ENBX93_2020-12-06_11-23-05/img05743.png,364.0256651013799,395.40865248499256,395.85481581165686,371.43855133280874,368.7410948362358,358.47111956195516,452.83292510783156,266.12728725436165
labeled-data/A1ENBX93_2020-12-06_11-23-05/img06761.png,341.9484640120188,552.4463530688645,352.45765818853863,602.4701173490987,381.46303411573325,582.2924645301807,469.31989743143873,671.4104311470686
labeled-data/A1ENBX93_2020-12-06_11-23-05/img07942.png,581.4607486833063,461.34754042614844,565.7380803522608,504.96526547356495,598.7049655625174,508.0083625698963,519.0772582085128,593.215081267175
labeled-data/A1ENBX93_2020-12-06_11-23-05/img08072.png,540.0271928691373,382.17099734735666,499.58964136383275,350.09053981981515,490.6933800326658,380.55349528714453,381.78157464504585,311.0009066980209
labeled-data/A1ENBX93_2020-12-06_11-23-05/img08475.png,,,,,,,1464.4994961409368,346.11842995827936
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09399.png,493.59612798307336,608.9171881313536,544.645680999233,592.5251298234123,527.3169336451238,563.4877693922022,635.0361739544518,511.0331828067903
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09520.png,568.9523665102091,531.827496863127,531.5624813160955,560.0606754790904,555.9803655244963,578.7556180761472,457.9272992501369,653.5353884643746
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09764.png,686.7290381536975,242.51404178269365,682.479668334496,205.68617001628076,654.8587645096864,214.893137957884,578.0159936124595,112.20003399384814
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09772.png,635.7493392943076,308.87868916444427,657.9146005770456,264.5481665989681,630.9996404480066,260.32621206892276,639.4435495080972,137.88953069760777
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09817.png,922.677038235721,587.5176358747465,907.3975837460331,545.4991360281047,881.6135042946847,563.6434882346091,772.2699081028557,486.7687328333667
labeled-data/A1ENBX93_2020-12-06_11-23-05/img09885.png,1444.717373979408,702.7911591110483,1424.3158296323813,658.5154671238844,1397.8372295224108,678.9170114709109,1317.0992029575827,567.3596306797235
labeled-data/A1ENBX93_2020-12-06_11-23-05/img11446.png,380.209716756671,787.9638828497734,412.0480058966667,756.1255937097778,383.06090682890954,739.9688499670934,495.6829146823269,623.5452553506915
labeled-data/A1ENBX93_2020-12-06_11-23-05/img13339.png,685.4371933700958,380.11655906905764,647.752411923251,365.2627036082574,644.7266265516064,404.5979134396357,526.1708542626272,370.21398876185754
labeled-data/A1ENBX93_2020-12-06_11-23-05/img15196.png,1482.9260476263698,402.75448783008284,1521.54733622508,371.4896351549364,1480.3512950531224,356.4089415116305,1504.9953553970613,292.77577077280307
labeled-data/A1ENBX93_2020-12-06_11-23-05/img15867.png,756.2514984823422,472.32964834061175,702.371316860811,473.1338301558585,723.6821349648494,500.8781027818708,618.736408075151,553.5520116805317
labeled-data/A1ENBX93_2020-12-06_11-23-05/img17001.png,1462.802151620272,596.3583355532236,1444.0500938374732,634.2531189892961,1489.7582346830454,649.4891659378202,1425.2980360546744,733.0920902194648
labeled-data/A1ENBX93_2020-12-06_11-23-05/img17364.png,,,397.2693921861427,355.44675624654707,359.3677549277811,358.69546801154945,422.53715035838377,293.721232711501
labeled-data/A1ENBX93_2020-12-06_11-23-05/img17804.png,764.7479752170862,531.9468447552534,,,,,645.6331130485233,450.840996394247
labeled-data/A1ENBX93_2020-12-06_11-23-05/img18852.png,661.6954625237317,561.5152393374179,614.998086661109,577.1922155198699,636.3454584840223,598.2060346580502,539.2816272267137,658.2455179099936
labeled-data/A1ENBX93_2020-12-06_11-23-05/img18902.png,1364.008909092416,556.2532401210859,1333.4956922616336,536.27434814855,1322.2348622407499,566.7875649793322,1228.8789488418088,516.2954561760139
labeled-data/A1ENBX93_2020-12-06_11-23-05/img19087.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img19293.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img19919.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img20279.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img20395.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img20730.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img20774.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img21229.png,,,,,,,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img21600.png,1059.1526539661795,456.4150729854731,1106.6907653629237,437.3066164436445,1077.3289906766993,420.99451939574203,1105.2925856159607,329.64677592748814
labeled-data/A1ENBX93_2020-12-06_11-23-05/img21777.png,988.3529404464321,189.2393725143244,1035.3861536012175,165.31496351073412,1008.1993251880467,145.19671048498773,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img21998.png,777.2463062597964,480.5473812651642,811.3783412591889,437.8823375159235,778.9529080097659,428.78046151608544,794.3123237594926,308.7494717682216
labeled-data/A1ENBX93_2020-12-06_11-23-05/img22072.png,636.6545670115617,599.1802826503621,661.8789176426387,560.7234857865886,627.5572602265829,552.8667208359252,768.1520014489804,466.442306378628
labeled-data/A1ENBX93_2020-12-06_11-23-05/img22427.png,362.20956554421684,580.5341392680031,377.6352349094042,614.2777910043503,393.0609042745915,594.513652130204,506.8252158428479,656.6983817586155
labeled-data/A1ENBX93_2020-12-06_11-23-05/img23375.png,,,,,,,434.7951189957213,314.2379212729833
labeled-data/A1ENBX93_2020-12-06_11-23-05/img23612.png,376.88451454877963,729.8116032079794,376.3317140592741,764.3616338020754,402.589737310787,736.9980095715514,472.2425989884844,825.1696876476842
labeled-data/A1ENBX93_2020-12-06_11-23-05/img24090.png,1453.4044121044685,111.2865565591656,1426.9235273870684,145.6721829832524,1461.3091538111553,157.9245326286167,1400.0474055843338,275.7051840582475
labeled-data/A1ENBX93_2020-12-06_11-23-05/img24553.png,1064.1198645743414,436.89986493686445,1098.4392373829676,474.929440211288,1113.743822554382,446.175371101358,,
labeled-data/A1ENBX93_2020-12-06_11-23-05/img24921.png,648.3492782524527,478.82661494913043,616.9313568795179,497.5900957690776,648.3492782524527,514.1717764936822,554.0955141336483,584.425739563717
labeled-data/A1ENBX93_2020-12-06_11-23-05/img25087.png,578.0228085964221,432.28331301156527,562.4303628888683,390.4064588255635,533.9184621664842,407.7808983282664,459.96571966780033,309.7712395950709
labeled-data/A1ENBX93_2020-12-06_11-23-05/img26155.png,1431.504045341683,598.3660485624248,1414.3649204042372,648.6776733787984,1446.4316702872006,655.3121733545839,1397.7786704647733,770.8630479328488
labeled-data/A1ENBX93_2020-12-06_11-23-05/img26364.png,438.182009529589,616.9470349408894,489.40747731783404,616.4855442400944,480.639154002729,587.8731207908044,603.857171114994,539.4165972073295
labeled-data/A1ENBX93_2020-12-06_11-23-05/img26525.png,496.48927829766893,615.6014011648087,446.31929914193535,619.3024652008875,460.30109661156604,648.4997481521751,380.5226051672027,722.9322582110914
